J-Date,Date,Weekday,Open,High,Low,Close
1398-08-03,2019-10-25,Friday,112030,112050,111380,111380
1398-08-04,2019-10-26,Saturday,111380,111380,111380,111380
1398-08-05,2019-10-27,Sunday,111470,111550,111380,111410
1398-08-06,2019-10-28,Monday,111410,111410,111410,111410
1398-08-07,2019-10-29,Tuesday,111520,111550,111380,111460
1398-08-08,2019-10-30,Wednesday,111520,111550,111380,111520
1398-08-09,2019-10-31,Thursday,111520,111520,111520,111520
1398-08-10,2019-11-01,Friday,111440,112550,111380,112440
1398-08-11,2019-11-02,Saturday,112520,112550,112380,112520
1398-08-12,2019-11-03,Sunday,112540,113050,112380,113030
1398-08-13,2019-11-04,Monday,112900,113050,112880,112900
1398-08-14,2019-11-05,Tuesday,112975,113050,112890,112900
1398-08-15,2019-11-06,Wednesday,113490,113550,113380,113380
1398-08-16,2019-11-07,Thursday,113380,113380,113380,113380
1398-08-17,2019-11-08,Friday,113470,113550,113380,113530
1398-08-18,2019-11-09,Saturday,113520,113550,113380,113510
1398-08-19,2019-11-10,Sunday,113540,114050,113540,113980
1398-08-20,2019-11-11,Monday,114030,114550,113880,114380
1398-08-21,2019-11-12,Tuesday,114530,114550,114380,114480
1398-08-22,2019-11-13,Wednesday,114940,115050,114880,114970
1398-08-23,2019-11-14,Thursday,114970,114970,114970,114970
1398-08-24,2019-11-15,Friday,114920,119050,114920,119020
1398-08-25,2019-11-16,Saturday,118980,119050,118880,119030
1398-08-26,2019-11-17,Sunday,118900,123500,118880,121500
1398-08-27,2019-11-18,Monday,120940,121050,119380,119410
1398-08-28,2019-11-19,Tuesday,119490,119550,118880,118920
1398-08-29,2019-11-20,Wednesday,118500,118550,117880,117940
1398-08-30,2019-11-21,Thursday,117940,117940,117940,117940
1398-09-01,2019-11-22,Friday,118050,118050,117880,117960
1398-09-02,2019-11-23,Saturday,118050,119050,117880,118960
1398-09-03,2019-11-24,Sunday,119030,120550,118880,120530
1398-09-04,2019-11-25,Monday,120520,123550,120520,123510
1398-09-05,2019-11-26,Tuesday,122510,122550,122380,122460
1398-09-06,2019-11-27,Wednesday,123930,124070,123890,124020
1398-09-07,2019-11-28,Thursday,124020,124020,124020,124020
1398-09-08,2019-11-29,Friday,123960,125570,123900,125480
1398-09-09,2019-11-30,Saturday,125570,125570,123900,123920
1398-09-10,2019-12-01,Sunday,125460,125570,125400,125410
1398-09-11,2019-12-02,Monday,124950,125070,124900,124970
1398-09-12,2019-12-03,Tuesday,124930,127070,124900,126940
1398-09-13,2019-12-04,Wednesday,126910,127050,126900,127010
1398-09-14,2019-12-05,Thursday,127010,127010,127010,127010
1398-09-15,2019-12-06,Friday,127040,129050,126900,128940
1398-09-16,2019-12-07,Saturday,130510,130550,128400,129430
1398-09-17,2019-12-08,Sunday,129540,135550,129400,135530
1398-09-18,2019-12-09,Monday,135510,139050,135400,138480
1398-09-19,2019-12-10,Tuesday,133940,134050,130900,131040
1398-09-20,2019-12-11,Wednesday,129480,129550,128900,129010
1398-09-21,2019-12-12,Thursday,129010,129010,129010,129010
1398-09-22,2019-12-13,Friday,128540,128570,126940,126970
1398-09-23,2019-12-14,Saturday,126940,127070,125440,125520
1398-09-24,2019-12-15,Sunday,125470,128070,125440,126960
1398-09-25,2019-12-16,Monday,126980,128070,126940,127980
1398-09-26,2019-12-17,Tuesday,127970,129090,127940,129020
1398-09-27,2019-12-18,Wednesday,128500,128590,128500,128590
1398-09-28,2019-12-19,Thursday,128590,128590,128590,128590
1398-09-29,2019-12-20,Friday,128500,129490,128500,129400
1398-09-30,2019-12-21,Saturday,129450,129890,129400,129870
1398-10-01,2019-12-22,Sunday,129800,129890,129800,129890
1398-10-02,2019-12-23,Monday,129800,129890,129800,129880
1398-10-03,2019-12-24,Tuesday,129800,129890,129700,129700
1398-10-04,2019-12-25,Wednesday,129770,129790,129700,129760
1398-10-05,2019-12-26,Thursday,129760,129760,129760,129760
1398-10-06,2019-12-27,Friday,129780,129790,129700,129740
1398-10-07,2019-12-28,Saturday,129790,129790,129500,129580
1398-10-08,2019-12-29,Sunday,129500,129590,129500,129500
1398-10-09,2019-12-30,Monday,129550,129590,129500,129500
1398-10-10,2019-12-31,Tuesday,129530,129590,129500,129590
1398-10-11,2020-01-01,Wednesday,129500,129590,129500,129500
1398-10-12,2020-01-02,Thursday,129500,129500,129500,129500
1398-10-13,2020-01-03,Friday,129550,133890,129500,133300
1398-10-14,2020-01-04,Saturday,133340,133390,133300,133300
1398-10-15,2020-01-05,Sunday,133360,133390,133300,133340
1398-10-16,2020-01-06,Monday,133300,133890,133300,133820
1398-10-17,2020-01-07,Tuesday,133890,133890,133800,133850
1398-10-18,2020-01-08,Wednesday,132000,132090,132000,132090
1398-10-19,2020-01-09,Thursday,132090,132090,132090,132090
1398-10-20,2020-01-10,Friday,132050,132090,130500,130530
1398-10-21,2020-01-11,Saturday,130500,130590,130500,130500
1398-10-22,2020-01-12,Sunday,130550,130590,130200,130200
1398-10-23,2020-01-13,Monday,130240,130290,130000,130030
1398-10-24,2020-01-14,Tuesday,130050,131090,130000,131070
1398-10-25,2020-01-15,Wednesday,131050,131090,131000,131000
1398-10-26,2020-01-16,Thursday,131000,131000,131000,131000
1398-10-27,2020-01-17,Friday,131040,131090,130500,130500
1398-10-28,2020-01-18,Saturday,130580,130590,130000,130000
1398-10-29,2020-01-19,Sunday,130060,130090,129500,129540
1398-10-30,2020-01-20,Monday,129520,129590,129500,129530
1398-11-01,2020-01-21,Tuesday,129590,129590,129500,129500
1398-11-02,2020-01-22,Wednesday,130000,130090,129500,130000
1398-11-03,2020-01-23,Thursday,130000,130000,130000,130000
1398-11-04,2020-01-24,Friday,130090,133590,130000,133500
1398-11-05,2020-01-25,Saturday,133590,134090,133500,134000
1398-11-06,2020-01-26,Sunday,134060,134090,134000,134070
1398-11-07,2020-01-27,Monday,134000,134090,134000,134020
1398-11-08,2020-01-28,Tuesday,134020,134020,134020,134020
1398-11-09,2020-01-29,Wednesday,134530,134590,134500,134540
1398-11-10,2020-01-30,Thursday,134540,134540,134540,134540
1398-11-11,2020-01-31,Friday,134500,135090,134500,134780
1398-11-12,2020-02-01,Saturday,134700,134700,134000,134030
1398-11-13,2020-02-02,Sunday,133860,133890,133800,133890
1398-11-14,2020-02-03,Monday,133830,134390,133800,134300
1398-11-15,2020-02-04,Tuesday,134560,134590,134500,134500
1398-11-16,2020-02-05,Wednesday,135070,135090,135000,135060
1398-11-17,2020-02-06,Thursday,135060,135060,135060,135060
1398-11-18,2020-02-07,Friday,135000,135090,135000,135080
1398-11-19,2020-02-08,Saturday,135020,135090,135000,135030
1398-11-20,2020-02-09,Sunday,135040,137080,135000,136040
1398-11-21,2020-02-10,Monday,136040,136040,136040,136040
1398-11-22,2020-02-11,Tuesday,136000,137090,136000,137020
1398-11-23,2020-02-12,Wednesday,138500,138580,138490,138490
1398-11-24,2020-02-13,Thursday,138490,138490,138490,138490
1398-11-25,2020-02-14,Friday,138510,138580,138490,138490
1398-11-26,2020-02-15,Saturday,138560,139080,138490,138990
1398-11-27,2020-02-16,Sunday,139040,139990,138990,139540
1398-11-28,2020-02-17,Monday,139490,142080,139490,141990
1398-11-29,2020-02-18,Tuesday,142010,142080,141990,141990
1398-11-30,2020-02-19,Wednesday,142040,142080,141990,142030
1398-12-01,2020-02-20,Thursday,142030,142030,142030,142030
1398-12-02,2020-02-21,Friday,141990,145380,141990,145290
1398-12-03,2020-02-22,Saturday,145370,147580,145290,147550
1398-12-04,2020-02-23,Sunday,147490,147580,146990,146990
1398-12-05,2020-02-24,Monday,147060,148010,146910,148010
1398-12-06,2020-02-25,Tuesday,147940,156010,147910,155910
1398-12-07,2020-02-26,Wednesday,156990,157010,156910,157010
1398-12-08,2020-02-27,Thursday,157010,157010,157010,157010
1398-12-09,2020-02-28,Friday,156970,157010,148910,148980
1398-12-10,2020-02-29,Saturday,150510,151510,150410,151510
1398-12-11,2020-03-01,Sunday,155510,155510,155410,155430
1398-12-12,2020-03-02,Monday,153730,153810,153210,153350
1398-12-13,2020-03-03,Tuesday,153790,153850,153750,153790
1398-12-14,2020-03-04,Wednesday,152500,152550,149950,149950
1398-12-15,2020-03-05,Thursday,149950,149950,149950,149950
1398-12-16,2020-03-06,Friday,149970,150050,149950,149960
1398-12-17,2020-03-07,Saturday,149960,149960,149960,149960
1398-12-18,2020-03-08,Sunday,152000,152050,151950,152030
1398-12-19,2020-03-09,Monday,150950,151050,150950,151050
1398-12-20,2020-03-10,Tuesday,148500,148550,148450,148550
1398-12-21,2020-03-11,Wednesday,148460,148550,148450,148510
1398-12-22,2020-03-12,Thursday,148510,148510,148510,148510
1398-12-23,2020-03-13,Friday,148470,148550,147000,148050
1398-12-24,2020-03-14,Saturday,147980,148050,147950,148030
1398-12-25,2020-03-15,Sunday,147970,156550,147950,156550
1398-12-26,2020-03-16,Monday,156520,157550,156450,157450
1398-12-27,2020-03-17,Tuesday,157540,157550,148950,149030
1398-12-28,2020-03-18,Wednesday,149030,149030,149030,149030
1399-01-13,2020-04-01,Wednesday,148980,149050,148950,148960
1399-01-14,2020-04-02,Thursday,148960,148960,148960,148960
1399-01-15,2020-04-03,Friday,149050,159050,148950,157950
1399-01-16,2020-04-04,Saturday,157970,158100,157950,158030
1399-01-17,2020-04-05,Sunday,158010,158100,156990,156990
1399-01-18,2020-04-06,Monday,157100,157100,156990,156990
1399-01-19,2020-04-07,Tuesday,157060,157100,155990,156090
1399-01-20,2020-04-08,Wednesday,156095,156100,155990,156090
1399-01-22,2020-04-10,Friday,156010,156100,155990,156040
1399-01-23,2020-04-11,Saturday,155990,156100,155990,155990
1399-01-24,2020-04-12,Sunday,156040,156110,155990,156000
1399-01-25,2020-04-13,Monday,156030,156110,156000,156000
1399-01-26,2020-04-14,Tuesday,156030,156110,156000,156080
1399-01-27,2020-04-15,Wednesday,155000,155110,155000,155000
1399-01-28,2020-04-16,Thursday,155000,155000,155000,155000
1399-01-29,2020-04-17,Friday,155030,155110,153500,153500
1399-01-30,2020-04-18,Saturday,153560,153610,152500,152590
1399-01-31,2020-04-19,Sunday,152500,152610,152500,152560
1399-02-01,2020-04-20,Monday,152580,153610,152500,153500
1399-02-02,2020-04-21,Tuesday,153530,155110,153500,155000
1399-02-03,2020-04-22,Wednesday,155040,155110,155000,155030
1399-02-04,2020-04-23,Thursday,155030,155030,155030,155030
1399-02-05,2020-04-24,Friday,155000,155110,155000,155000
1399-02-06,2020-04-25,Saturday,155090,156110,155000,156100
1399-02-07,2020-04-26,Sunday,156000,156110,156000,156000
1399-02-08,2020-04-27,Monday,156060,156110,155500,155500
1399-02-09,2020-04-28,Tuesday,155520,155610,155500,155500
1399-02-10,2020-04-29,Wednesday,156100,156110,156000,156000
1399-02-11,2020-04-30,Thursday,156000,156000,156000,156000
1399-02-12,2020-05-01,Friday,156030,156110,156000,156050
1399-02-13,2020-05-02,Saturday,156080,156110,156000,156000
1399-02-14,2020-05-03,Sunday,156080,156110,156000,156070
1399-02-15,2020-05-04,Monday,156100,156110,156000,156000
1399-02-16,2020-05-05,Tuesday,156110,157110,156000,157110
1399-02-17,2020-05-06,Wednesday,157000,157110,157000,157000
1399-02-18,2020-05-07,Thursday,157000,157000,157000,157000
1399-02-19,2020-05-08,Friday,157050,158110,157000,158040
1399-02-20,2020-05-09,Saturday,158000,162110,158000,162100
1399-02-21,2020-05-10,Sunday,162080,165110,162000,165000
1399-02-22,2020-05-11,Monday,165060,166110,165000,166000
1399-02-23,2020-05-12,Tuesday,166020,168610,166000,168610
1399-02-24,2020-05-13,Wednesday,168550,168610,168500,168540
1399-02-25,2020-05-14,Thursday,168540,168540,168540,168540
1399-02-26,2020-05-15,Friday,168500,168610,168000,168000
1399-02-27,2020-05-16,Saturday,168050,170310,168000,170310
1399-02-28,2020-05-17,Sunday,170200,172110,170200,172000
1399-02-29,2020-05-18,Monday,172040,172110,171500,171500
1399-02-30,2020-05-19,Tuesday,171550,173110,171500,173100
1399-02-31,2020-05-20,Wednesday,173000,173110,173000,173050
1399-03-01,2020-05-21,Thursday,173050,173050,173050,173050
1399-03-02,2020-05-22,Friday,173020,173110,173000,173000
1399-03-03,2020-05-23,Saturday,173000,173000,173000,173000
1399-03-05,2020-05-25,Monday,173040,173110,173000,173000
1399-03-06,2020-05-26,Tuesday,173100,173110,171500,171580
1399-03-07,2020-05-27,Wednesday,170580,170610,170500,170610
1399-03-08,2020-05-28,Thursday,170610,170610,170610,170610
1399-03-09,2020-05-29,Friday,170500,171110,170500,171040
1399-03-10,2020-05-30,Saturday,171000,171110,171000,171000
1399-03-11,2020-05-31,Sunday,171080,171110,170700,170770
1399-03-12,2020-06-01,Monday,170700,170810,170700,170700
1399-03-16,2020-06-05,Friday,170800,170810,169800,169830
1399-03-17,2020-06-06,Saturday,169800,169800,169300,169340
1399-03-18,2020-06-07,Sunday,169300,169410,169300,169390
1399-03-19,2020-06-08,Monday,169360,169410,169300,169300
1399-03-20,2020-06-09,Tuesday,169350,172610,169300,172500
1399-03-21,2020-06-10,Wednesday,177500,177610,177500,177500
1399-03-22,2020-06-11,Thursday,177500,177500,177500,177500
1399-03-23,2020-06-12,Friday,177550,177610,177500,177560
1399-03-24,2020-06-13,Saturday,177600,177610,177500,177600
1399-03-25,2020-06-14,Sunday,177530,178910,177500,178800
1399-03-26,2020-06-15,Monday,178850,182110,178800,182100
1399-03-27,2020-06-16,Tuesday,182100,182100,182100,182100
1399-03-28,2020-06-17,Wednesday,183500,183610,183410,183500
1399-03-29,2020-06-18,Thursday,183500,183500,183500,183500
1399-03-30,2020-06-19,Friday,183490,186020,183410,186020
1399-03-31,2020-06-20,Saturday,185950,188020,185910,188020
1399-04-01,2020-06-21,Sunday,187910,188020,187910,188020
1399-04-02,2020-06-22,Monday,187930,195970,187910,195970
1399-04-03,2020-06-23,Tuesday,195890,195970,192910,193020
1399-04-04,2020-06-24,Wednesday,191510,191620,188410,188430
1399-04-05,2020-06-25,Thursday,188430,188430,188430,188430
1399-04-06,2020-06-26,Friday,188520,188520,188410,188410
1399-04-07,2020-06-27,Saturday,188520,190520,188410,190430
1399-04-08,2020-06-28,Sunday,190520,190520,190410,190520
1399-04-09,2020-06-29,Monday,190440,190520,189810,189920
1399-04-10,2020-06-30,Tuesday,189850,189920,189410,189440
1399-04-11,2020-07-01,Wednesday,189520,189520,189410,189520
1399-04-13,2020-07-03,Friday,189470,209020,189410,208910
1399-04-14,2020-07-04,Saturday,209020,216520,208910,216470
1399-04-15,2020-07-05,Sunday,216460,218520,216410,218520
1399-04-16,2020-07-06,Monday,218450,218520,216410,217520
1399-04-17,2020-07-07,Tuesday,217460,222020,217410,222020
1399-04-18,2020-07-08,Wednesday,221940,222020,221910,222020
1399-04-20,2020-07-10,Friday,221930,222520,220410,222410
1399-04-21,2020-07-11,Saturday,222520,225520,222410,225520
1399-04-22,2020-07-12,Sunday,225460,227520,225410,227420
1399-04-23,2020-07-13,Monday,227430,227520,227410,227460
1399-04-24,2020-07-14,Tuesday,227480,229520,227410,229410
1399-04-25,2020-07-15,Wednesday,229520,231020,229410,231020
1399-04-26,2020-07-16,Thursday,231020,231020,231020,231020
1399-04-27,2020-07-17,Friday,230930,231020,230910,230970
1399-04-28,2020-07-18,Saturday,230980,231020,230910,230950
1399-04-29,2020-07-19,Sunday,231020,231020,225910,226020
1399-04-30,2020-07-20,Monday,225920,226020,204410,204520
1399-04-31,2020-07-21,Tuesday,204430,204520,203410,203430
1399-05-01,2020-07-22,Wednesday,203000,203020,202910,202910
1399-05-02,2020-07-23,Thursday,202910,202910,202910,202910
1399-05-03,2020-07-24,Friday,203020,203020,202910,203020
1399-05-04,2020-07-25,Saturday,202940,203020,202910,202950
1399-05-05,2020-07-26,Sunday,202980,205020,202910,204910
1399-05-06,2020-07-27,Monday,205020,205020,204910,204920
1399-05-07,2020-07-28,Tuesday,204930,205020,204910,204990
1399-05-08,2020-07-29,Wednesday,207990,208020,207910,208020
1399-05-09,2020-07-30,Thursday,208020,208020,208020,208020
1399-05-10,2020-07-31,Friday,207940,213020,207910,213020
1399-05-11,2020-08-01,Saturday,212940,217020,212910,217020
1399-05-12,2020-08-02,Sunday,217000,219020,216910,218990
1399-05-13,2020-08-03,Monday,219020,223020,218910,222960
1399-05-14,2020-08-04,Tuesday,223020,227020,222910,227020
1399-05-15,2020-08-05,Wednesday,229970,230020,229910,230020
1399-05-16,2020-08-06,Thursday,230020,230020,230020,230020
1399-05-18,2020-08-08,Saturday,229980,230020,217910,218020
1399-05-19,2020-08-09,Sunday,217960,218020,207910,209910
1399-05-20,2020-08-10,Monday,209930,216820,209910,216820
1399-05-21,2020-08-11,Tuesday,216800,218020,216710,218020
1399-05-22,2020-08-12,Wednesday,219520,220520,219410,220500
1399-05-23,2020-08-13,Thursday,220500,220500,220500,220500
1399-05-24,2020-08-14,Friday,220520,220520,220410,220520
1399-05-25,2020-08-15,Saturday,218970,219020,218910,219020
1399-05-26,2020-08-16,Sunday,218970,224520,218910,224490
1399-05-27,2020-08-17,Monday,224420,225520,224410,225020
1399-05-28,2020-08-18,Tuesday,224960,225020,223910,223930
1399-05-29,2020-08-19,Wednesday,223950,225020,223910,225020
1399-05-30,2020-08-20,Thursday,225020,225020,225020,225020
1399-05-31,2020-08-21,Friday,224970,225020,224910,225020
1399-06-01,2020-08-22,Saturday,224940,225020,224910,224970
1399-06-02,2020-08-23,Sunday,225020,225020,224710,224820
1399-06-03,2020-08-24,Monday,224790,224820,224710,224790
1399-06-04,2020-08-25,Tuesday,224710,230020,224710,229960
1399-06-05,2020-08-26,Wednesday,231020,231020,230910,231020
1399-06-06,2020-08-27,Thursday,231020,231020,231020,231020
1399-06-08,2020-08-29,Saturday,230980,231020,230910,230930
1399-06-09,2020-08-30,Sunday,231020,231520,230410,231520
1399-06-10,2020-08-31,Monday,231430,234020,228910,229000
1399-06-11,2020-09-01,Tuesday,229020,229020,226910,226960
1399-06-12,2020-09-02,Wednesday,225020,225020,224410,224520
1399-06-13,2020-09-03,Thursday,224520,224520,224520,224520
1399-06-14,2020-09-04,Friday,224450,224520,224410,224520
1399-06-15,2020-09-05,Saturday,224450,226020,224410,226020
1399-06-16,2020-09-06,Sunday,225950,226020,225910,225970
1399-06-17,2020-09-07,Monday,225920,227520,225910,227520
1399-06-18,2020-09-08,Tuesday,227460,227520,227410,227490
1399-06-19,2020-09-09,Wednesday,227910,228020,227910,228000
1399-06-20,2020-09-10,Thursday,228000,228000,228000,228000
1399-06-21,2020-09-11,Friday,228020,231620,227910,231570
1399-06-22,2020-09-12,Saturday,231620,234420,231510,234390
1399-06-23,2020-09-13,Sunday,234370,235920,234310,235920
1399-06-24,2020-09-14,Monday,235850,266060,235810,266020
1399-06-25,2020-09-15,Tuesday,265980,266060,265950,265980
1399-06-26,2020-09-16,Wednesday,266020,268560,265950,267970
1399-06-27,2020-09-17,Thursday,267970,267970,267970,267970
1399-06-28,2020-09-18,Friday,267990,268060,264450,264480
1399-06-29,2020-09-19,Saturday,264500,273060,264450,272980
1399-06-30,2020-09-20,Sunday,273060,273060,268450,269450
1399-06-31,2020-09-21,Monday,269480,272060,269450,272030
1399-07-01,2020-09-22,Tuesday,271990,278060,271950,277980
1399-07-02,2020-09-23,Wednesday,278000,278060,277950,277970
1399-07-03,2020-09-24,Thursday,277970,277970,277970,277970
1399-07-04,2020-09-25,Friday,278030,287560,277950,285060
1399-07-05,2020-09-26,Saturday,285020,287060,284950,287000
1399-07-06,2020-09-27,Sunday,287060,289560,286950,289470
1399-07-07,2020-09-28,Monday,289450,289560,284950,285020
1399-07-08,2020-09-29,Tuesday,285040,287560,284950,287520
1399-07-09,2020-09-30,Wednesday,287990,289060,287990,289040
1399-07-10,2020-10-01,Thursday,289040,289040,289040,289040
1399-07-11,2020-10-02,Friday,289030,289060,284450,284490
1399-07-12,2020-10-03,Saturday,284550,284560,269950,269950
1399-07-13,2020-10-04,Sunday,269960,282060,269450,281990
1399-07-14,2020-10-05,Monday,281970,292060,281950,292000
1399-07-15,2020-10-06,Tuesday,291990,292060,291950,292020
1399-07-16,2020-10-07,Wednesday,292040,292060,291960,292020
1399-07-18,2020-10-09,Friday,291970,299560,291950,299560
1399-07-19,2020-10-10,Saturday,299480,311560,299450,311450
